Ticker,Segmento,DY_Anual,P_VP,Liquidez_Diaria,Vacancia,Patrimonio,Perfil_Risco,Perfil_Ideal_Investidor,Liquidez_Patrimonio,Desconto_VP,DY_por_Vacancia,Indice_Valor,Log_Patrimonio,Log_Liquidez,Score_Risco
SAPI11,Multicategoria,0.1568,0.9,260719.0,0.0,268139000.0,Médio,Moderado,0.0009723277852158,0.0999999999999999,15.68,0.1742222222222222,19.40701606446505,12.471202313511442,42.0
SARE11,Multicategoria,0.0054,0.94,0.0,0.3918999999999999,438631000.0,Alto,Arrojado,0.0,0.06,0.0134361781537695,0.0057446808510638,19.89916907316477,0.0,72.0
SCPF11,Shoppings,0.0066,0.27,1740.0,0.2475,11382000.0,Alto,Arrojado,0.000152872957301,0.73,0.025631067961165,0.0244444444444444,16.247543806003225,7.462214939768189,88.0
SDIL11,Logística,0.0,1.0,0.0,0.0,746822000.0,Baixo,Conservador,0.0,0.0,0.0,0.0,20.431337429562117,0.0,29.0
SDIP11,Lajes Corporativas,0.0,0.89,0.0,0.0,371533000.0,Médio,Moderado,0.0,0.1099999999999999,0.0,0.0,19.7331482499399,0.0,50.0
SEED11,Multicategoria,0.1167,1.08,0.0,0.0,164000000.0,Baixo,Conservador,0.0,-0.08,11.67,0.1080555555555555,18.915376991886035,0.0,24.0
SEQR11,Logística,0.1325,0.53,54403.0,0.0,86782700.0,Médio,Moderado,0.000626887617002,0.47,13.25,0.25,18.278917862533223,10.904192959552644,42.0
SHDP11B,Shoppings,0.8451000000000001,1.25,0.0,0.0066,1439630000.0,Médio,Moderado,0.0,-0.25,50.90963855421687,0.6760800000000001,21.08765197376862,0.0,39.99
SHOP11,Shoppings,0.0,1.08,60222.0,0.133,84580900.0,Médio,Moderado,0.0007120047197416,-0.08,0.0,0.0,18.253219042588437,11.005809618131316,59.95
SHPH11,Shoppings,0.0668,0.85,49352.0,0.0113,535876000.0,Baixo,Conservador,9.20959326411334e-05,0.15,3.136150234741784,0.0785882352941176,20.099413350853613,10.80675383328753,34.7
SHPP11,Multicategoria,0.0698,1.08,156.0,0.0,561742000.0,Baixo,Conservador,2.7770755969822445e-07,-0.08,6.98,0.0646296296296296,20.14655322949798,5.056245805348308,27.0
SIGR11,Multicategoria,0.0128,1.03,0.0,0.0,200302000.0,Médio,Moderado,0.0,-0.03,1.28,0.0124271844660194,19.115336790601123,0.0,42.0
SJAU11,Hospital,0.0,0.28,3363.0,0.0,3252220.0,Médio,Moderado,0.0010340628862746,0.72,0.0,0.0,14.994848705520369,8.120886021092838,54.0
SMRE11,Multicategoria,0.2326,0.49,305992.0,0.0,51898500.0,Médio,Moderado,0.0058959700184013,0.51,23.26,0.4746938775510205,17.76480046525273,12.631317504855868,60.0
SNAG11,Multicategoria,0.0381,1.01,2114740.0,0.0,633522000.0,Médio,Moderado,0.0033380687647784,-0.01,3.81,0.0377227722772277,20.26680528640419,14.564442904335005,37.0
SNCI11,Outros,0.1358,0.9,527998.0,0.0,366660000.0,Baixo,Conservador,0.0014400207276495,0.0999999999999999,13.58,0.1508888888888889,19.71994554882648,13.176849668747211,34.0
SNCR11,Multicategoria,0.0,1.02,0.0,0.0,472992000.0,Médio,Moderado,0.0,-0.02,0.0,0.0,19.97458903510814,0.0,42.0
SNEL11,Outros,0.1408,1.05,4457730.0,0.0,931758000.0,Baixo,Conservador,0.0047842143560881,-0.05,14.08,0.1340952380952381,20.65258368335412,15.31015045014729,29.0
SNFF11,Outros,0.1311999999999999,0.85,875567.0,0.0,298532000.0,Médio,Moderado,0.0029329083649324,0.15,13.119999999999996,0.1543529411764705,19.514387691080927,13.682628097594806,42.0
SNFZ11,Multicategoria,0.0343,0.96,612300.0,0.0,60163700.0,Médio,Moderado,0.0101772331156494,0.04,3.43,0.0357291666666666,17.91257975499554,13.324979270651058,42.0
SNLG11,Logística,0.0,0.61,0.0,0.0,3137160.0,Médio,Moderado,0.0,0.39,0.0,0.0,14.958828808775827,0.0,52.0
SNME11,Multicategoria,0.1506,0.98,158378.0,0.0,69954000.0,Médio,Moderado,0.002264030648712,0.02,15.06,0.1536734693877551,18.063348455438597,11.972746173815944,42.0
SOFF11,Outros,0.0,0.92,3171.0,0.0,173858000.0,Médio,Moderado,1.8239022650668937e-05,0.0799999999999999,0.0,0.0,18.973749437792275,8.06211758275474,44.0
SOLR11,Escritórios,0.0,1.14,0.0,0.0,68899200.0,Médio,Moderado,0.0,-0.1399999999999999,0.0,0.0,18.04815513939996,0.0,54.0
SPDE11,Residencial,0.1016,0.82,0.0,0.0,115774000.0,Médio,Moderado,0.0,0.18,10.16,0.1239024390243902,18.567150581487983,0.0,37.0
SPG211,Logística,0.0361,0.98,7523.0,0.0,88147900.0,Baixo,Conservador,8.534519824068413e-05,0.02,3.61,0.0368367346938775,18.294526654840023,8.925853190420922,34.0
SPMO11,Multicategoria,0.0,0.7,5864.0,0.0,217774000.0,Médio,Moderado,2.692699771322564e-05,0.3,0.0,0.0,19.198968390355297,8.676757761087575,50.0
SPTW11,Outros,0.1412,0.7,79748.0,0.0,68252100.0,Médio,Moderado,0.0011684329126869,0.3,14.12,0.2017142857142857,18.038718775438312,11.286639481383522,42.0
SPXS11,Multicategoria,0.143,0.89,480747.0,0.0,169992000.0,Médio,Moderado,0.0028280566144289,0.1099999999999999,14.3,0.1606741573033708,18.951261940966337,13.083098503275966,40.0
SRVD11,Multicategoria,0.0,18.29,0.0,0.0,288858000.0,Médio,Moderado,0.0,-17.29,0.0,0.0,19.481445779305933,0.0,60.0
STRX11,Shoppings,0.0761,0.93,0.0,0.0499,229061000.0,Médio,Moderado,0.0,0.0699999999999999,1.2704507512520868,0.0818279569892473,19.249498905958347,0.0,37.48
TBOF11,Lajes Corporativas,0.0,486.34,0.0,0.1537,1020080000.0,Alto,Arrojado,0.0,-485.34,0.0,0.0,20.743146893519874,0.0,74.05
TELM11,Multicategoria,0.1567,0.96,19150.0,0.3963,29919800.0,Alto,Arrojado,0.0006400443853234,0.04,0.3856756091557962,0.1632291666666666,17.214031059978915,9.86011021256656,72.0
TEPP11,Lajes Corporativas,0.1336,0.86,1852670.0,0.3015,410828000.0,Alto,Arrojado,0.0045096001246263,0.14,0.4288924558587479,0.1553488372093023,19.833685195818436,14.432138939584592,70.0
TGAR11,Multicategoria,0.1857,0.51,8152370.0,0.0,1328060000.0,Médio,Moderado,0.0061385554869508,0.49,18.57,0.3641176470588235,21.006985068455904,15.913819363153356,51.0
THRA11,Lajes Corporativas,0.0,14.52,0.0,0.0,203973000.0,Médio,Moderado,0.0,-13.52,0.0,0.0,19.1334981950105,0.0,60.0
TJKB11,Hospital,0.1352,0.89,71567.0,0.0,536513000.0,Baixo,Conservador,0.0001333928534816,0.1099999999999999,13.519999999999998,0.1519101123595505,20.100601352733023,11.17840332567263,29.0
TMPS11,Outros,0.1176,0.9,211125.0,0.0,73177900.0,Baixo,Conservador,0.0028850923571187,0.0999999999999999,11.76,0.1306666666666666,18.108404034443787,12.260210390629377,26.0
TOPP11,Outros,0.1571,0.6,848386.0,0.0,286955000.0,Médio,Moderado,0.0029565123451412,0.4,15.71,0.2618333333333333,19.474835970490144,13.6510921785944,62.0
TORD11,Multicategoria,0.1405,0.03,21122.0,0.0,6718220.0,Médio,Moderado,0.0031439875443197,0.97,14.05,4.683333333333335,15.720333945308736,9.958117773187244,50.0
TOUR11,Residencial,0.0,0.0,0.0,0.0,0.0,Alto,Arrojado,0.0,1.0,0.0,0.0,0.0,0.0,65.0
TRBL11,Logística,0.1296,0.77,3757710.0,0.3284,474948000.0,Médio,Moderado,0.0079118345587306,0.2299999999999999,0.3829787234042553,0.1683116883116883,19.97871588442752,15.13932055339062,62.0
TRCO11,Multicategoria,0.0012,1.05,0.0,0.0,36720000.0,Médio,Moderado,0.0,-0.05,0.1199999999999999,0.0011428571428571,17.41883215094968,0.0,42.0
TRNT11,Escritórios,0.0,0.69,5629.0,0.2627,452550000.0,Alto,Arrojado,1.2438404596177218e-05,0.31,0.0,0.0,19.930408814447155,8.635864721133736,94.0
TRXB11,Multicategoria,0.151,1.82,5325050.0,0.0,729160000.0,Médio,Moderado,0.0073029924845027,-0.8200000000000001,15.1,0.0829670329670329,20.40740374600044,15.487932846978689,55.0
TRXF11,Multicategoria,0.1286999999999999,0.92,24798100.0,0.0,5668710000.0,Baixo,Conservador,0.0043745578800115,0.0799999999999999,12.869999999999996,0.139891304347826,22.458227415749903,17.026277635622737,23.0
TRXL11,Multicategoria,0.0,1.0,0.0,0.0289,4471100000.0,Médio,Moderado,0.0,0.0,0.0,0.0,22.220900300532783,0.0,37.34
TRXY11,Multicategoria,0.1552,0.95,188213.0,0.0,300760000.0,Médio,Moderado,0.0006257913286341,0.05,15.52,0.1633684210526315,19.52182316579901,12.145334892314624,42.0
TSER11,Escritórios,0.1232,1.13,113.0,0.0,160434000.0,Médio,Moderado,7.04339479162771e-07,-0.1299999999999999,12.32,0.1090265486725663,18.893393207242116,4.736198448394496,44.0
TSNC11,Multicategoria,0.0,0.75,4.0,1.0,63902700.0,Alto,Arrojado,6.25951642105889e-08,0.25,0.0,0.0,17.972872187625025,1.6094379124341005,80.0
TVRI11,Escritórios,0.1373,0.87,1350590.0,0.0518,1441210000.0,Médio,Moderado,0.0009371222791959,0.13,2.22168284789644,0.157816091954023,21.08874887617023,14.116052832395656,42.77
UBSR11,Multicategoria,0.0,1.14,0.0,1.0002,2710270000.0,Alto,Arrojado,0.0,-0.1399999999999999,0.0,0.0,21.72031409824046,0.0,71.0
URHF11,Multicategoria,0.2028,0.66,9101.0,0.0,7138460.0,Médio,Moderado,0.0012749248437338,0.3399999999999999,20.28,0.3072727272727273,15.781007764863856,9.116249448576587,60.0
URPR11,Outros,0.1924,0.26,777023.0,0.0,261783000.0,Médio,Moderado,0.0029681950317629,0.74,19.24,0.7399999999999999,19.383026478086723,13.563226516903647,62.0
VCJR11,Outros,0.1367,0.81,2767880.0,0.0,1130800000.0,Baixo,Conservador,0.0024477184294304,0.1899999999999999,13.669999999999998,0.1687654320987654,20.84619118466804,14.833592603466064,33.0
VCRA11,Títulos e Val. Mob.,0.0121,0.61,584090.0,0.0,285742000.0,Médio,Moderado,0.002044116720678,0.39,1.21,0.0198360655737704,19.47059986724651,13.277812071589198,54.0
VCRI11,Outros,0.1496,0.77,362052.0,0.0,150380000.0,Médio,Moderado,0.0024075807953185,0.2299999999999999,14.96,0.1942857142857143,18.828675988563976,12.79954588893096,42.0
VCRR11,Logística,0.0935999999999999,0.56,266126.0,0.0,116600000.0,Baixo,Conservador,0.002282384219554,0.4399999999999999,9.36,0.1671428571428571,18.574259840457,12.491728917432924,34.0
VERE11,Multicategoria,0.1185,0.84,0.0,0.2837,285539000.0,Médio,Moderado,0.0,0.16,0.4034729315628191,0.1410714285714285,19.469889183685066,0.0,62.0
VGHF11,Outros,0.1518,0.7,4471310.0,0.0,986683000.0,Médio,Moderado,0.0045316580907951,0.3,15.179999999999998,0.2168571428571428,20.709859371544805,15.313192212179665,47.0
VGIA11,Outros,0.0454,1.01,2443390.0,0.0,840344000.0,Médio,Moderado,0.0029076068847995,-0.01,4.54,0.0449504950495049,20.54932189096916,14.708897386553318,39.0
VGII11,Multicategoria,0.1488,1.01,20.0,0.0,37705900.0,Baixo,Conservador,5.304209686017308e-07,-0.01,14.88,0.1473267326732673,17.445327165368386,3.044522437723423,32.0
VGIP11,Multicategoria,0.1348,0.88,2870180.0,0.0,950641000.0,Médio,Moderado,0.0030192049364586,0.12,13.48,0.1531818181818182,20.67264705292033,14.869885651949303,35.0
VGIR11,Multicategoria,0.1557,0.99,5201880.0,0.0,1415720000.0,Baixo,Conservador,0.0036743706382618,0.01,15.57,0.1572727272727273,21.070904073258145,15.464530848912084,33.0
VGRI11,Outros,0.2142,0.69,656651.0,0.2659,210130000.0,Alto,Arrojado,0.0031249750154666,0.31,0.7763682493657122,0.3104347826086957,19.16323694952881,13.39490947677125,92.0
VHFA11,Outros,0.0451,1.09,209312.0,0.0,104283000.0,Médio,Moderado,0.0020071536108474,-0.09,4.51,0.0413761467889908,18.46261892490471,12.251586018306476,44.0
VIFI11,Títulos e Val. Mob.,0.0,0.94,0.0,0.0,60911600.0,Médio,Moderado,0.0,0.06,0.0,0.0,17.924934207149548,0.0,36.0
VILG11,Logística,0.0953,0.85,3538050.0,0.0051,1422500000.0,Baixo,Conservador,0.0024872056239015,0.15,6.311258278145695,0.1121176470588235,21.07568172466775,15.07908656852166,15.77
VINO11,Multicategoria,0.1234,0.48,666813.0,0.1882,391768000.0,Alto,Arrojado,0.0017020609136019,0.52,0.622603430877901,0.2570833333333333,19.78618038836808,13.410266425439207,78.23
VISC11,Shoppings,0.0924,0.91,9908230.0,0.0574,3055550000.0,Baixo,Conservador,0.0032426993503624,0.0899999999999999,1.3709198813056378,0.1015384615384615,21.84022544642652,16.108876383812948,21.61
VIUR11,Outros,0.0956,0.71,644058.0,0.0,67096100.0,Baixo,Conservador,0.009599037798024,0.29,9.56,0.1346478873239436,18.02163649295108,13.375545615796934,34.0
VJFD11,Outros,0.0874,0.74,65.0,0.0,619073000.0,Baixo,Conservador,1.0499569517649777e-07,0.26,8.74,0.1181081081081081,20.243733757459367,4.189654742026425,29.0
VLOL11,Lajes Corporativas,0.0,0.88,0.0,0.0,174913000.0,Médio,Moderado,0.0,0.12,0.0,0.0,18.97979927113129,0.0,50.0
VOTS11,Multicategoria,0.1151,0.99,86862.0,0.0,76134900.0,Baixo,Conservador,0.0011408959622984,0.01,11.51,0.1162626262626262,18.148017337934327,11.372087443829932,24.0
VPSI11,Shoppings,0.1437,0.67,0.0,0.0,180649000.0,Médio,Moderado,0.0,0.3299999999999999,14.37,0.2144776119402985,19.012066485512182,0.0,48.0
VRTA11,Outros,0.1336,0.9,1742310.0,0.0,1176920000.0,Baixo,Conservador,0.0014803979879685,0.0999999999999999,13.36,0.1484444444444444,20.88616669435044,14.370722950884725,25.0
VRTM11,Multicategoria,0.1515,0.74,328635.0,0.0,330208000.0,Médio,Moderado,0.0009952363358852,0.26,15.15,0.2047297297297297,19.615233319925974,12.702706034275328,50.0
VSEC11,Títulos e Val. Mob.,0.0,0.07,0.0,0.0,13174.0,Médio,Moderado,0.0,0.93,0.0,0.0,9.486076373409563,0.0,54.0
VSHO11,Shoppings,0.1141,0.64,73280.0,0.104,153884000.0,Médio,Moderado,0.0004762028540978,0.36,1.0008771929824565,0.17828125,18.85170963629018,11.202056645543111,55.6
VSLH11,Multicategoria,0.2016,0.16,109722.0,0.0,49873000.0,Médio,Moderado,0.0022000280713011,0.84,20.16,1.26,17.72499035217057,11.605714287003666,60.0
VTLT11,Logística,0.1148,0.98,0.0,0.0,188193000.0,Baixo,Conservador,0.0,0.02,11.48,0.1171428571428571,19.052978595263557,0.0,16.0
VTPL11,Outros,0.073,0.55,0.0,0.0,91353300.0,Médio,Moderado,0.0,0.4499999999999999,7.3,0.1327272727272727,18.33024497587706,0.0,52.0
VVCR11,Multicategoria,0.1263,0.92,74949.0,0.0,174198000.0,Baixo,Conservador,0.0004302517824544,0.0799999999999999,12.63,0.1372826086956521,18.975703147001106,11.224576503530743,32.0
VVMR11,Multicategoria,0.0152,1.0,10667.0,0.0283,239970000.0,Médio,Moderado,4.4451389757052965e-05,0.0,0.3968668407310705,0.0152,19.296024477660303,9.275003885301905,46.24
VVPR11,Híbrido,0.0,1.04,0.0,0.0,234036000.0,Médio,Moderado,0.0,-0.04,0.0,0.0,19.27098551191556,0.0,38.0
VVRI11,Multicategoria,0.0639,1.17,1415860.0,0.7397,163414000.0,Alto,Arrojado,0.0086642515329163,-0.1699999999999999,0.0852340936374549,0.0546153846153846,18.911797422153903,14.163248384575608,70.0
VXXV11,Outros,0.0,1.75,14851700.0,0.9,364141000.0,Alto,Arrojado,0.0407855748185455,-0.75,0.0,0.0,19.713051715979027,16.5136249621077,92.0
WHGR11,Multicategoria,0.1202999999999999,0.94,269949.0,0.0,288413000.0,Baixo,Conservador,0.0009359806943515,0.06,12.03,0.1279787234042553,19.479904042109357,12.505992035646432,32.0
WPLZ11,Shoppings,0.1115,0.87,4533.0,0.091,56070800.0,Médio,Moderado,8.084421838104682e-05,0.13,1.103960396039604,0.1281609195402298,17.8421257537121,8.419359831067474,43.65
WSEC11,Outros,0.0828,0.96,0.0,0.0,3463680.0,Baixo,Conservador,0.0,0.04,8.28,0.08625,15.057842454354628,0.0,26.0
WTSP11,Multicategoria,0.0681,0.69,5921.0,0.0281,80507200.0,Médio,Moderado,7.354621698431942e-05,0.31,1.787401574803149,0.098695652173913,18.20385719180422,8.686429508661536,54.22
XLPR11,Outros,0.109,0.92,79681.0,0.0,34252900.0,Baixo,Conservador,0.0023262555871181,0.0799999999999999,10.9,0.1184782608695652,17.34928181981553,11.285798992345075,26.0
XPCA11,Multicategoria,0.0366,0.82,772261.0,0.0,359177000.0,Médio,Moderado,0.0021500847771433,0.18,3.66,0.0446341463414634,19.699325863945976,13.557079149669487,50.0
XPCI11,Outros,0.1307,0.93,2026300.0,0.0,718748000.0,Baixo,Conservador,0.0028192078447522,0.0699999999999999,13.07,0.1405376344086021,20.393021368854576,14.521722521363635,29.0
XPCM11,Escritórios,0.0,0.42,18851.0,0.514,20475600.0,Alto,Arrojado,0.0009206567817304,0.5800000000000001,0.0,0.0,16.834744540141973,9.84437428804362,94.0
XPHT11,Hotel,0.0,1.78,0.0,0.0,1133880000.0,Médio,Moderado,0.0,-0.78,0.0,0.0,20.848911217428736,0.0,59.0
XPIN11,Logística,0.14,0.7,979716.0,0.0601,451907000.0,Médio,Moderado,0.0021679593367661,0.3,1.9971469329529248,0.2,19.928986966627072,13.795019033432874,41.02
XPLG11,Logística,0.1039,0.89,7346590.0,0.0934,4823990000.0,Baixo,Conservador,0.0015229281155226,0.1099999999999999,1.004835589941973,0.1167415730337078,22.296867223607958,15.809746954072304,29.01
XPML11,Shoppings,0.1032,0.96,17184100.0,0.9181,6816650000.0,Médio,Moderado,0.0025209010290978,0.04,0.111194914341127,0.1075,22.642633985923048,16.659495153833976,43.0
XPPR11,Escritórios,0.0,0.29,0.0,0.4393999999999999,91744800.0,Alto,Arrojado,0.0,0.71,0.0,0.0,18.334521378443306,0.0,94.0
XPSF11,Outros,0.1252,0.8,387338.0,0.0,277134000.0,Médio,Moderado,0.0013976560075631,0.1999999999999999,12.52,0.1565,19.44001170530112,12.867055557567232,42.0
XTED11,Multicategoria,0.0,0.59,0.0,0.0,87318000.0,Médio,Moderado,0.0,0.41,0.0,0.0,18.28506719657591,0.0,60.0
YCHY11,Multicategoria,0.0,9.89,0.0,0.0,4235040000.0,Médio,Moderado,0.0,-8.89,0.0,0.0,22.166658610342303,0.0,51.0
YUFI11,Residencial,0.0,0.38,0.0,0.0,7389750.0,Alto,Arrojado,0.0,0.62,0.0,0.0,15.815604598175396,0.0,65.0
ZAGH11,Multicategoria,0.0705,1.03,1484.0,0.0,98485200.0,Baixo,Conservador,1.5068253910232196e-05,-0.03,7.049999999999999,0.0684466019417475,18.405416851199785,7.3031700512368,32.0
ZAVC11,Outros,0.1673,0.9,9308.0,0.0,32492600.0,Médio,Moderado,0.0002864652259283,0.0999999999999999,16.73,0.1858888888888889,17.296522959842683,9.13873695311649,44.0
ZAVI11,Multicategoria,0.1375,0.72,56445.0,0.0042,114399000.0,Médio,Moderado,0.0004934046626281,0.28,9.683098591549296,0.1909722222222222,18.55520290435436,10.941039707899774,40.63
ZIFI11,Outros,0.0,0.51,66.0,0.0,42736000.0,Médio,Moderado,1.5443654062149008e-06,0.49,0.0,0.0,17.570552237731356,4.204692619390966,62.0
